customer_id,date,amount,status
CUST0266,2023-12-17,41.11,Paid
CUST0266,2024-02-12,85.01,Paid
CUST0266,2024-12-26,72.42,Paid
CUST0266,2024-01-19,50.18,Paid
CUST0266,2024-04-28,41.13,Paid
CUST0266,2024-05-09,65.84,Missed
CUST0266,2024-04-02,95.44,Missed
CUST0266,2024-01-15,62.56,Paid
CUST0266,2024-01-15,66.05,Paid
CUST0266,2024-02-10,82.92,Paid
CUST0266,2024-11-07,59.38,Paid
CUST0266,2024-03-17,74.31,Paid
CUST0266,2024-06-03,62.28,Paid
CUST0266,2024-11-12,85.12,Paid
CUST0266,2024-08-31,21.99,Paid
CUST0267,2024-08-14,34.58,Paid
CUST0267,2024-11-19,50.69,Missed
CUST0267,2024-12-20,74.25,Paid
CUST0267,2024-07-15,63.37,Paid
CUST0267,2024-09-28,44.69,Paid
CUST0267,2024-03-17,18.41,Paid
CUST0267,2024-02-06,82.07,Paid
CUST0267,2024-02-14,94.2,Paid
CUST0267,2023-12-07,44.93,Paid
CUST0267,2024-12-14,26.94,Paid
CUST0267,2023-11-25,44.17,Paid
CUST0267,2024-04-07,34.22,Paid
CUST0267,2024-08-11,53.52,Paid
CUST0267,2024-06-21,35.24,Missed
CUST0267,2024-07-14,18.86,Paid
CUST0267,2024-07-03,44.11,Paid
CUST0267,2023-11-26,41.88,Paid
CUST0267,2024-11-22,17.6,Paid
CUST0267,2024-04-04,89.05,Paid
CUST0267,2024-05-06,29.38,Missed
CUST0267,2024-11-16,78.82,Paid
CUST0267,2024-06-24,87.9,Paid
CUST0267,2024-08-08,98.86,Paid
CUST0268,2024-11-23,23.71,Paid
CUST0268,2024-04-18,91.68,Paid
CUST0268,2024-07-31,15.65,Paid
CUST0268,2024-07-10,78.84,Paid
CUST0268,2024-09-14,81.0,Paid
CUST0268,2024-05-27,27.45,Paid
CUST0269,2023-12-21,97.58,Paid
CUST0269,2024-06-03,43.62,Paid
CUST0269,2023-11-07,46.27,Missed
CUST0269,2024-07-22,43.29,Paid
CUST0269,2024-04-10,98.13,Paid
CUST0269,2024-01-27,36.92,Paid
CUST0269,2024-03-23,69.04,Paid
CUST0269,2023-12-21,59.93,Paid
CUST0269,2024-11-24,78.38,Missed
CUST0269,2023-04-05,81.48,Paid
CUST0269,2023-10-20,94.75,Paid
CUST0270,2024-12-24,68.01,Paid
CUST0270,2024-12-24,25.36,Paid
CUST0270,2024-12-30,95.31,Paid
CUST0270,2024-12-29,93.46,Paid
CUST0270,2024-12-24,56.73,Paid
CUST0270,2024-12-25,37.87,Paid
CUST0270,2024-12-29,40.42,Paid
CUST0271,2024-12-05,57.74,Paid
CUST0271,2024-09-07,63.23,Paid
CUST0271,2024-08-29,67.48,Missed
CUST0271,2024-08-31,27.85,Paid
CUST0271,2024-12-15,89.91,Paid
CUST0271,2024-08-25,98.23,Missed
CUST0271,2024-12-11,27.91,Paid
CUST0271,2024-12-25,61.25,Paid
CUST0271,2024-12-03,38.35,Paid
CUST0271,2024-11-21,40.17,Paid
CUST0271,2024-09-27,33.43,Paid
CUST0271,2024-10-16,28.26,Paid
CUST0271,2024-10-04,50.13,Paid
CUST0271,2024-10-10,82.64,Paid
CUST0271,2024-12-27,55.65,Paid
CUST0271,2024-10-16,57.36,Missed
CUST0271,2024-08-25,41.39,Paid
CUST0271,2024-08-28,59.17,Paid
CUST0271,2024-09-04,40.87,Paid
CUST0272,2024-07-23,79.99,Paid
CUST0272,2024-01-15,53.65,Paid
CUST0272,2024-04-08,18.03,Paid
CUST0272,2024-11-23,99.89,Paid
CUST0272,2023-10-14,50.14,Paid
CUST0272,2024-08-03,52.3,Paid
CUST0272,2024-01-07,69.66,Missed
CUST0272,2024-07-15,30.68,Paid
CUST0272,2023-11-08,27.87,Paid
CUST0272,2024-07-16,52.48,Missed
CUST0272,2023-09-16,29.23,Paid
CUST0272,2024-10-22,56.68,Paid
CUST0273,2024-04-15,83.47,Paid
CUST0273,2024-08-29,87.58,Paid
CUST0273,2023-06-24,95.93,Paid
CUST0273,2023-06-12,57.68,Paid
CUST0273,2023-12-20,46.07,Paid
CUST0273,2024-03-19,19.85,Paid
CUST0273,2023-11-15,74.57,Paid
CUST0273,2023-07-28,49.75,Paid
CUST0273,2024-10-03,72.74,Paid
CUST0273,2023-09-05,72.9,Paid
CUST0273,2023-03-18,81.71,Paid
CUST0273,2023-06-20,22.58,Paid
CUST0273,2024-02-06,78.08,Paid
CUST0273,2023-09-22,55.12,Paid
CUST0273,2024-05-17,90.1,Paid
CUST0273,2024-07-31,59.73,Paid
CUST0274,2024-10-22,62.49,Paid
CUST0274,2024-07-03,88.18,Paid
CUST0274,2024-10-01,81.58,Missed
CUST0274,2024-11-11,58.21,Missed
CUST0274,2024-10-08,72.73,Paid
CUST0274,2024-06-23,48.83,Paid
CUST0274,2024-07-07,84.96,Paid
CUST0274,2024-07-21,17.41,Paid
CUST0274,2024-08-12,37.47,Paid
CUST0274,2024-10-09,95.35,Paid
CUST0274,2024-07-30,79.67,Paid
CUST0274,2024-10-01,43.22,Paid
CUST0274,2024-08-24,76.38,Paid
CUST0274,2024-11-09,93.35,Paid
CUST0274,2024-06-15,92.54,Paid
CUST0274,2024-07-19,68.89,Paid
CUST0274,2024-06-28,57.14,Paid
CUST0274,2024-07-15,83.86,Missed
CUST0274,2024-11-11,48.66,Missed
CUST0275,2024-06-12,67.24,Paid
CUST0275,2024-01-21,64.45,Paid
CUST0275,2024-01-14,52.57,Paid
CUST0275,2024-03-30,90.72,Missed
CUST0275,2023-11-17,21.71,Paid
CUST0275,2023-06-07,78.88,Paid
CUST0275,2024-10-17,83.1,Paid
CUST0275,2023-03-04,84.82,Paid
CUST0276,2023-10-26,39.56,Paid
CUST0276,2024-07-19,23.59,Paid
CUST0276,2024-01-13,30.67,Paid
CUST0276,2024-04-18,31.03,Paid
CUST0276,2023-11-21,25.91,Paid
CUST0276,2023-09-20,42.26,Paid
CUST0276,2024-03-23,77.18,Missed
CUST0276,2023-09-27,53.82,Paid
CUST0276,2024-07-02,31.4,Paid
CUST0276,2024-03-29,49.28,Paid
CUST0276,2024-11-21,94.2,Paid
CUST0276,2024-01-08,80.42,Paid
CUST0276,2024-04-22,89.87,Missed
CUST0276,2024-06-05,37.19,Paid
CUST0276,2024-08-25,39.74,Paid
CUST0276,2024-02-21,20.64,Paid
CUST0276,2023-09-15,50.64,Missed
CUST0276,2024-01-14,24.52,Paid
CUST0276,2024-03-30,83.54,Missed
CUST0276,2024-04-02,54.59,Paid
CUST0276,2023-11-02,37.17,Paid
CUST0276,2024-11-03,18.49,Paid
CUST0276,2024-01-01,37.15,Paid
CUST0276,2024-11-24,78.03,Paid
CUST0277,2024-12-12,74.47,Paid
CUST0277,2024-11-07,41.35,Paid
CUST0277,2024-12-19,79.09,Paid
CUST0277,2024-11-07,44.96,Paid
CUST0277,2024-08-03,58.8,Paid
CUST0277,2024-07-17,16.31,Paid
CUST0277,2024-09-06,66.18,Paid
CUST0277,2024-11-09,63.07,Paid
CUST0277,2024-08-05,23.41,Paid
CUST0277,2024-11-20,95.99,Missed
CUST0277,2024-08-18,92.51,Paid
CUST0277,2024-11-03,36.53,Paid
CUST0277,2024-08-15,58.62,Paid
CUST0277,2024-09-09,56.66,Paid
CUST0277,2024-09-19,38.14,Paid
CUST0277,2024-12-05,87.0,Paid
CUST0277,2024-10-25,80.9,Paid
CUST0277,2024-09-16,88.57,Paid
CUST0277,2024-12-01,83.77,Paid
CUST0277,2024-07-07,46.83,Paid
CUST0277,2024-07-17,89.85,Paid
CUST0277,2024-10-27,35.3,Paid
CUST0278,2024-06-17,71.88,Paid
CUST0278,2024-09-19,69.7,Paid
CUST0278,2024-12-26,93.88,Paid
CUST0278,2024-04-25,85.34,Paid
CUST0278,2024-11-02,89.25,Paid
CUST0278,2024-11-14,32.75,Missed
CUST0278,2024-05-19,30.41,Paid
CUST0278,2024-03-12,33.19,Paid
CUST0278,2024-03-10,63.69,Paid
CUST0278,2024-11-17,75.06,Paid
CUST0278,2024-06-14,72.86,Paid
CUST0278,2024-04-11,43.11,Paid
CUST0278,2024-01-10,55.78,Paid
CUST0278,2024-07-26,90.49,Paid
CUST0278,2024-02-15,53.88,Paid
CUST0278,2024-10-27,24.98,Paid
CUST0278,2024-07-12,35.65,Paid
CUST0278,2024-12-28,22.04,Paid
CUST0278,2023-12-19,59.05,Paid
CUST0278,2024-06-11,32.02,Paid
CUST0278,2024-11-10,55.36,Paid
CUST0278,2024-12-03,19.8,Paid
CUST0278,2024-04-30,49.87,Paid
CUST0279,2024-10-10,76.17,Paid
CUST0279,2024-11-13,25.39,Paid
CUST0279,2023-11-07,61.15,Missed
CUST0279,2023-11-17,38.67,Paid
CUST0279,2024-05-10,56.92,Paid
CUST0279,2024-07-05,62.67,Paid
CUST0279,2023-10-24,22.18,Paid
CUST0279,2024-07-25,72.75,Paid
CUST0279,2024-05-11,68.21,Paid
CUST0279,2024-03-03,80.4,Paid
CUST0279,2024-07-19,16.04,Paid
CUST0279,2024-11-17,65.66,Paid
CUST0279,2024-11-02,65.89,Paid
CUST0280,2024-11-02,45.24,Paid
CUST0280,2024-10-31,34.44,Paid
CUST0280,2024-08-06,75.46,Missed
CUST0280,2024-12-21,95.99,Paid
CUST0280,2024-08-06,67.18,Paid
CUST0280,2024-12-21,42.23,Paid
CUST0280,2024-09-12,98.09,Paid
CUST0280,2024-08-15,15.95,Paid
CUST0280,2024-07-20,55.32,Paid
CUST0280,2024-06-19,78.43,Paid
CUST0280,2024-06-18,40.09,Missed
CUST0280,2024-07-16,92.19,Missed
CUST0280,2024-11-09,92.68,Paid
CUST0280,2024-08-01,88.12,Paid
CUST0280,2024-10-03,61.49,Paid
CUST0280,2024-09-30,55.31,Paid
CUST0280,2024-12-19,20.93,Paid
CUST0280,2024-07-08,43.49,Paid
CUST0280,2024-09-30,46.03,Paid
CUST0281,2024-06-27,42.19,Paid
CUST0281,2024-05-16,78.06,Paid
CUST0281,2024-05-30,60.55,Paid
CUST0281,2024-10-03,73.54,Paid
CUST0281,2024-11-19,79.1,Paid
CUST0281,2024-06-23,80.22,Paid
CUST0281,2024-06-27,97.75,Missed
CUST0281,2024-08-08,53.71,Paid
CUST0281,2024-09-02,64.78,Paid
CUST0281,2024-08-14,72.98,Paid
CUST0281,2024-05-16,97.73,Paid
CUST0281,2024-05-03,87.04,Paid
CUST0281,2024-04-29,49.23,Paid
CUST0281,2024-08-18,65.1,Paid
CUST0281,2024-07-27,81.84,Paid
CUST0281,2024-06-06,94.66,Paid
CUST0281,2024-10-13,51.51,Paid
CUST0281,2024-08-17,32.19,Paid
CUST0281,2024-03-24,66.08,Paid
CUST0281,2024-04-12,60.88,Paid
CUST0281,2024-06-23,54.18,Paid
CUST0281,2024-09-13,77.38,Paid
CUST0281,2024-06-01,23.02,Paid
CUST0281,2024-12-06,81.2,Paid
CUST0282,2024-11-30,57.78,Paid
CUST0282,2023-06-19,76.82,Paid
CUST0282,2023-11-27,75.11,Paid
CUST0282,2024-12-22,70.27,Paid
CUST0282,2024-12-18,69.2,Paid
CUST0282,2023-10-11,57.55,Paid
CUST0282,2024-02-08,61.26,Paid
CUST0282,2024-09-14,21.11,Missed
CUST0282,2024-10-07,73.81,Paid
CUST0282,2024-05-08,21.08,Paid
CUST0282,2024-08-07,56.81,Paid
CUST0282,2024-11-05,17.89,Paid
CUST0283,2024-12-01,23.8,Paid
CUST0283,2023-07-10,28.99,Paid
CUST0283,2023-05-27,30.5,Missed
CUST0283,2024-09-07,55.58,Paid
CUST0283,2024-07-17,29.11,Paid
CUST0283,2024-05-20,89.51,Paid
CUST0283,2023-06-29,65.0,Missed
CUST0283,2024-05-13,31.66,Paid
CUST0283,2024-09-16,28.96,Paid
CUST0283,2023-12-01,19.34,Paid
CUST0283,2023-10-24,42.08,Paid
CUST0283,2024-01-04,99.04,Paid
CUST0283,2023-09-19,94.84,Paid
CUST0283,2024-06-08,58.58,Paid
CUST0283,2024-12-22,58.52,Paid
CUST0283,2023-09-23,16.84,Paid
CUST0283,2023-03-27,70.22,Paid
CUST0283,2024-12-14,59.77,Missed
CUST0284,2023-05-20,15.6,Paid
CUST0284,2023-08-26,59.97,Paid
CUST0284,2023-10-23,93.0,Paid
CUST0284,2023-10-20,68.37,Paid
CUST0284,2024-06-09,42.05,Paid
CUST0284,2024-08-07,27.8,Paid
CUST0284,2023-08-21,15.75,Paid
CUST0284,2024-05-08,53.48,Paid
CUST0284,2024-01-12,71.43,Paid
CUST0284,2023-07-05,56.07,Paid
CUST0284,2024-07-03,35.7,Paid
CUST0284,2024-03-31,49.96,Paid
CUST0285,2024-03-15,81.57,Paid
CUST0285,2024-07-01,54.38,Missed
CUST0285,2024-06-01,43.44,Paid
CUST0285,2024-08-09,16.61,Paid
CUST0285,2023-08-10,98.68,Paid
CUST0285,2024-03-27,93.95,Paid
CUST0285,2023-09-01,44.76,Paid
CUST0285,2023-08-29,50.21,Paid
CUST0286,2024-06-06,90.84,Paid
CUST0286,2024-08-07,76.06,Paid
CUST0286,2024-10-16,60.66,Paid
CUST0286,2024-12-28,70.3,Paid
CUST0286,2024-08-17,32.9,Paid
CUST0286,2024-11-23,92.25,Paid
CUST0287,2024-09-17,34.78,Paid
CUST0287,2024-08-04,93.71,Paid
CUST0287,2024-02-09,15.27,Paid
CUST0287,2024-12-02,34.94,Paid
CUST0287,2023-12-16,82.42,Paid
CUST0287,2024-07-19,97.03,Paid
CUST0287,2024-02-15,39.67,Paid
CUST0287,2024-01-22,32.03,Paid
CUST0287,2023-09-25,23.45,Missed
CUST0287,2024-01-28,88.74,Paid
CUST0287,2024-08-28,31.47,Paid
CUST0287,2024-08-27,43.05,Paid
CUST0287,2024-11-03,17.87,Paid
CUST0287,2024-06-03,79.76,Paid
CUST0287,2024-05-23,43.78,Missed
CUST0287,2024-10-10,49.14,Paid
CUST0288,2024-08-14,26.4,Paid
CUST0288,2024-06-13,16.02,Paid
CUST0288,2024-04-02,75.53,Paid
CUST0288,2024-06-20,47.43,Paid
CUST0288,2023-12-17,72.55,Paid
CUST0288,2024-08-06,39.56,Paid
CUST0288,2024-12-01,88.86,Paid
CUST0288,2024-11-29,24.17,Paid
CUST0289,2024-01-17,64.89,Paid
CUST0289,2024-12-24,54.23,Paid
CUST0289,2024-07-22,51.67,Missed
CUST0289,2024-07-16,23.93,Paid
CUST0289,2024-08-31,74.77,Paid
CUST0289,2024-02-04,96.16,Paid
CUST0289,2024-12-25,30.97,Paid
CUST0289,2024-07-02,54.67,Paid
CUST0289,2024-08-09,97.55,Paid
CUST0289,2024-05-06,33.6,Paid
CUST0289,2024-01-19,54.27,Paid
CUST0289,2024-10-26,77.04,Paid
CUST0289,2023-10-17,89.27,Paid
CUST0289,2024-09-30,75.6,Paid
CUST0289,2024-09-25,63.43,Paid
CUST0289,2024-05-12,40.61,Paid
CUST0289,2024-03-01,26.41,Paid
CUST0289,2024-03-15,58.17,Paid
CUST0290,2024-09-17,75.04,Paid
CUST0290,2024-04-13,65.44,Paid
CUST0290,2024-02-29,98.2,Missed
CUST0290,2024-11-05,30.64,Paid
CUST0290,2024-03-15,89.16,Paid
CUST0290,2024-02-22,49.68,Paid
CUST0290,2024-04-11,86.36,Paid
CUST0290,2024-07-07,37.46,Paid
CUST0290,2024-09-25,18.91,Paid
CUST0290,2024-07-25,29.46,Paid
CUST0291,2024-09-05,22.53,Paid
CUST0291,2024-10-10,92.23,Paid
CUST0291,2024-11-03,45.26,Paid
CUST0291,2024-10-29,59.58,Paid
CUST0291,2024-08-12,50.74,Paid
CUST0291,2023-10-26,62.19,Paid
CUST0291,2023-12-01,92.15,Paid
CUST0291,2024-11-24,23.7,Paid
CUST0291,2024-08-17,40.53,Paid
CUST0291,2024-06-09,19.76,Paid
CUST0291,2024-06-02,93.54,Missed
CUST0291,2023-10-11,42.83,Paid
CUST0291,2024-04-10,61.02,Paid
CUST0291,2024-10-08,72.57,Paid
CUST0291,2023-11-03,16.48,Paid
CUST0292,2024-10-14,21.61,Paid
CUST0292,2024-11-16,54.09,Paid
CUST0292,2024-05-13,81.23,Paid
CUST0292,2024-05-16,15.59,Paid
CUST0292,2024-05-10,15.44,Paid
CUST0292,2024-09-02,69.05,Paid
CUST0292,2024-08-03,31.53,Paid
CUST0292,2024-11-15,37.46,Paid
CUST0292,2024-11-09,85.92,Paid
CUST0292,2024-10-02,50.55,Paid
CUST0292,2024-04-06,17.62,Paid
CUST0292,2024-04-18,56.04,Paid
CUST0292,2024-11-15,40.18,Paid
CUST0292,2024-12-03,74.85,Paid
CUST0292,2024-05-04,60.52,Paid
CUST0292,2024-10-15,27.93,Paid
CUST0292,2024-07-21,71.34,Paid
CUST0292,2024-12-17,28.54,Missed
CUST0292,2024-09-09,29.69,Paid
CUST0293,2024-07-26,31.3,Paid
CUST0293,2024-11-03,59.41,Paid
CUST0293,2024-05-25,68.91,Paid
CUST0293,2024-09-24,40.58,Paid
CUST0293,2024-08-05,42.12,Paid
CUST0293,2024-04-26,44.46,Paid
CUST0293,2024-11-05,86.43,Paid
CUST0293,2024-06-02,66.36,Paid
CUST0293,2024-10-29,41.38,Paid
CUST0293,2024-11-15,73.01,Paid
CUST0293,2024-09-23,44.79,Paid
CUST0294,2024-12-12,73.93,Paid
CUST0294,2024-09-24,94.39,Paid
CUST0294,2024-11-27,74.65,Paid
CUST0294,2024-12-21,86.96,Paid
CUST0294,2024-09-12,50.46,Paid
CUST0294,2024-11-08,44.62,Paid
CUST0294,2024-07-21,51.34,Paid
CUST0294,2024-05-21,40.06,Paid
CUST0294,2024-12-07,23.87,Missed
CUST0294,2024-11-01,73.27,Paid
CUST0294,2024-09-13,83.74,Paid
CUST0294,2024-09-01,88.12,Paid
CUST0294,2024-09-15,79.0,Paid
CUST0294,2024-08-12,97.87,Missed
CUST0294,2024-10-24,36.38,Paid
CUST0294,2024-09-13,84.82,Missed
CUST0294,2024-12-29,27.43,Paid
CUST0294,2024-10-27,83.43,Paid
CUST0294,2024-07-23,89.1,Paid
CUST0294,2024-06-17,75.07,Missed
CUST0294,2024-08-03,65.24,Paid
CUST0294,2024-07-22,26.38,Paid
CUST0295,2024-11-30,47.36,Paid
CUST0295,2024-11-16,23.2,Paid
CUST0295,2024-11-08,95.27,Paid
CUST0295,2024-11-16,27.28,Paid
CUST0295,2024-11-18,41.98,Paid
CUST0295,2024-12-05,40.17,Paid
CUST0295,2024-12-13,16.79,Paid
CUST0295,2024-12-29,64.03,Paid
CUST0295,2024-10-21,64.9,Paid
CUST0295,2024-11-15,89.6,Paid
CUST0295,2024-09-20,91.76,Paid
CUST0295,2024-09-28,25.57,Paid
CUST0295,2024-10-19,60.08,Paid
CUST0295,2024-10-07,19.47,Paid
CUST0295,2024-12-30,97.62,Paid
CUST0296,2024-12-27,98.51,Missed
CUST0296,2024-12-19,70.57,Paid
CUST0296,2024-10-22,18.2,Paid
CUST0296,2024-10-17,55.37,Paid
CUST0296,2024-11-22,93.9,Paid
CUST0296,2024-11-30,62.17,Paid
CUST0296,2024-10-22,60.27,Paid
CUST0296,2024-10-31,21.68,Paid
CUST0296,2024-12-15,51.3,Paid
CUST0296,2024-11-28,25.73,Paid
CUST0296,2024-10-26,60.88,Paid
CUST0296,2024-12-18,46.5,Paid
CUST0296,2024-10-30,51.46,Paid
CUST0296,2024-11-29,19.23,Paid
CUST0296,2024-11-20,75.34,Paid
CUST0296,2024-12-10,37.6,Paid
CUST0296,2024-12-26,55.52,Paid
CUST0296,2024-11-10,74.85,Paid
CUST0296,2024-12-30,82.93,Paid
CUST0296,2024-11-14,15.97,Paid
CUST0297,2024-09-08,24.54,Paid
CUST0297,2024-03-17,98.39,Paid
CUST0297,2024-08-11,65.04,Paid
CUST0297,2024-06-29,16.29,Paid
CUST0297,2024-11-29,41.06,Paid
CUST0297,2024-12-07,33.5,Paid
CUST0298,2024-08-03,25.97,Paid
CUST0298,2024-12-18,80.01,Paid
CUST0298,2023-09-06,51.53,Paid
CUST0298,2024-10-26,66.21,Paid
CUST0298,2024-12-12,86.26,Paid
CUST0298,2023-05-14,77.57,Missed
CUST0298,2024-10-11,26.83,Paid
CUST0298,2023-10-27,53.15,Paid
CUST0298,2023-11-05,94.91,Paid
CUST0298,2023-11-25,87.79,Paid
CUST0298,2024-10-07,44.75,Paid
CUST0298,2023-09-11,43.15,Paid
CUST0298,2024-09-05,23.1,Paid
CUST0298,2024-02-11,15.23,Paid
CUST0298,2023-07-18,90.56,Paid
CUST0298,2023-08-24,72.87,Paid
CUST0298,2024-02-02,45.64,Missed
CUST0298,2024-12-17,48.61,Paid
CUST0298,2024-04-23,33.55,Missed
CUST0298,2023-07-10,17.94,Paid
CUST0299,2024-01-19,83.21,Missed
CUST0299,2024-04-05,58.77,Paid
CUST0299,2024-02-21,54.4,Paid
CUST0299,2024-03-31,40.22,Paid
CUST0299,2023-04-04,91.36,Paid
CUST0299,2023-06-04,39.14,Paid
CUST0299,2024-11-12,55.24,Paid
CUST0299,2024-10-15,91.78,Paid
CUST0299,2023-09-23,18.15,Paid
CUST0299,2024-02-16,74.6,Paid
CUST0299,2024-11-24,86.63,Paid
CUST0299,2023-09-29,96.78,Paid
CUST0299,2023-03-14,32.94,Paid
CUST0299,2023-05-11,19.94,Paid
CUST0299,2024-07-04,71.5,Paid
CUST0299,2024-10-01,68.44,Paid
CUST0299,2023-02-16,26.02,Missed
CUST0299,2023-07-10,69.07,Paid
CUST0299,2023-04-23,48.3,Paid
CUST0299,2024-09-20,81.85,Paid
CUST0300,2024-10-19,99.17,Paid
CUST0300,2024-03-06,94.85,Paid
CUST0300,2024-09-09,16.26,Paid
CUST0300,2024-10-03,67.78,Paid
CUST0300,2024-09-13,41.65,Paid
CUST0300,2024-09-15,98.16,Paid
CUST0300,2024-11-23,64.52,Paid
CUST0300,2024-10-23,81.34,Paid
CUST0300,2024-06-07,43.62,Missed
CUST0300,2024-05-27,77.82,Paid
CUST0300,2024-02-15,79.54,Missed
CUST0300,2024-09-26,26.06,Paid
CUST0300,2024-09-06,88.16,Paid
CUST0300,2024-02-19,82.31,Paid
CUST0300,2024-02-21,32.05,Paid
CUST0300,2024-05-03,57.04,Paid
CUST0301,2024-10-21,75.79,Missed
CUST0301,2024-11-24,89.89,Paid
CUST0301,2024-09-03,46.9,Paid
CUST0301,2024-07-22,32.34,Paid
CUST0301,2024-07-01,24.5,Missed
CUST0301,2024-11-23,48.09,Paid
CUST0301,2024-10-12,21.27,Paid
CUST0301,2024-09-26,58.23,Paid
CUST0301,2024-08-25,85.34,Paid
CUST0301,2024-09-27,31.4,Missed
CUST0302,2024-07-17,71.2,Paid
CUST0302,2024-04-10,44.7,Paid
CUST0302,2024-06-18,29.27,Paid
CUST0302,2024-01-07,43.86,Paid
CUST0302,2023-10-10,97.46,Paid
CUST0302,2023-12-14,28.57,Paid
CUST0302,2024-09-05,93.9,Paid
CUST0302,2024-02-20,23.9,Paid
CUST0302,2024-02-26,70.01,Paid
CUST0302,2024-06-24,26.87,Paid
CUST0303,2024-03-19,78.59,Paid
CUST0303,2024-06-19,75.1,Paid
CUST0303,2024-06-02,88.84,Paid
CUST0303,2024-08-18,64.28,Paid
CUST0303,2023-11-01,75.36,Paid
CUST0303,2024-01-29,64.71,Paid
CUST0303,2024-10-01,67.97,Paid
CUST0303,2023-10-12,76.04,Paid
CUST0303,2023-09-28,18.64,Paid
CUST0303,2023-09-25,33.19,Paid
CUST0303,2024-01-24,46.94,Paid
CUST0303,2024-11-11,31.0,Paid
CUST0303,2023-10-20,59.02,Missed
CUST0303,2024-01-14,22.33,Paid
CUST0303,2023-12-11,92.16,Paid
CUST0303,2023-11-14,91.15,Paid
CUST0303,2024-09-22,54.38,Paid
CUST0304,2024-10-16,74.03,Paid
CUST0304,2024-04-24,21.16,Paid
CUST0304,2024-06-29,22.28,Paid
CUST0304,2024-09-11,67.66,Paid
CUST0304,2023-09-18,42.17,Missed
CUST0304,2024-08-15,87.95,Paid
CUST0304,2023-09-07,18.63,Paid
CUST0304,2024-08-11,87.51,Paid
CUST0304,2023-11-02,54.02,Paid
CUST0304,2024-11-23,24.2,Paid
CUST0304,2023-10-25,58.42,Missed
CUST0304,2023-12-09,37.62,Paid
CUST0304,2023-10-28,37.61,Paid
CUST0304,2024-01-04,32.12,Paid
CUST0304,2024-01-10,19.01,Paid
CUST0304,2024-04-28,21.94,Paid
CUST0304,2024-09-20,51.89,Paid
CUST0304,2024-05-23,86.31,Paid
CUST0304,2024-11-16,91.8,Paid
CUST0304,2024-05-05,97.87,Paid
CUST0304,2024-03-15,96.47,Paid
CUST0305,2023-08-11,59.82,Paid
CUST0305,2024-03-06,54.69,Paid
CUST0305,2024-08-03,68.83,Paid
CUST0305,2023-12-04,34.11,Paid
CUST0305,2024-08-26,94.66,Paid
CUST0305,2024-05-07,47.53,Paid
CUST0305,2024-12-19,27.96,Paid
CUST0305,2024-11-23,78.84,Paid
CUST0305,2024-06-29,53.98,Paid
CUST0305,2024-12-26,36.11,Paid
CUST0305,2024-08-08,27.06,Paid
CUST0305,2024-07-07,69.83,Paid
CUST0306,2024-04-15,64.13,Missed
CUST0306,2024-02-26,43.92,Paid
CUST0306,2023-07-16,33.72,Paid
CUST0306,2024-01-14,24.02,Paid
CUST0306,2024-08-22,49.97,Paid
CUST0306,2024-03-20,38.49,Missed
CUST0306,2024-07-29,63.62,Paid
CUST0306,2024-12-01,54.23,Paid
CUST0306,2024-01-20,45.58,Paid
CUST0306,2023-08-18,62.67,Paid
CUST0307,2024-12-02,37.05,Paid
CUST0307,2024-12-04,84.24,Paid
CUST0307,2024-12-17,79.54,Paid
CUST0307,2024-12-16,67.43,Paid
CUST0307,2024-12-17,40.02,Paid
CUST0307,2024-12-11,92.06,Paid
CUST0307,2024-12-04,84.1,Paid
CUST0307,2024-11-29,75.41,Paid
CUST0307,2024-11-29,50.1,Missed
CUST0307,2024-12-21,36.1,Paid
CUST0307,2024-12-01,85.84,Paid
CUST0307,2024-12-21,71.1,Paid
CUST0307,2024-12-18,56.56,Paid
CUST0307,2024-11-26,35.89,Paid
CUST0308,2024-11-26,94.35,Paid
CUST0308,2024-09-10,51.64,Paid
CUST0308,2024-10-01,82.54,Paid
CUST0308,2024-09-07,83.33,Paid
CUST0308,2024-11-22,63.31,Paid
CUST0308,2024-08-28,71.72,Paid
CUST0308,2024-10-16,55.67,Paid
CUST0308,2024-09-01,46.79,Missed
CUST0308,2024-10-20,18.14,Paid
CUST0308,2024-12-16,48.61,Paid
CUST0308,2024-12-27,60.18,Missed
CUST0308,2024-10-20,26.82,Paid
CUST0308,2024-12-30,15.49,Paid
CUST0308,2024-10-24,78.91,Paid
CUST0308,2024-11-19,17.15,Paid
CUST0309,2024-04-27,95.37,Paid
CUST0309,2024-08-09,63.24,Paid
CUST0309,2024-07-05,22.9,Paid
CUST0309,2024-09-07,55.27,Paid
CUST0309,2024-04-26,92.68,Paid
CUST0309,2024-10-27,58.03,Paid
CUST0309,2024-11-05,68.28,Paid
CUST0309,2024-12-16,67.55,Paid
CUST0309,2024-05-17,28.84,Paid
CUST0309,2024-09-11,17.74,Paid
CUST0309,2024-11-28,79.11,Paid
CUST0309,2024-06-18,98.77,Paid
CUST0309,2024-05-11,41.89,Paid
CUST0309,2024-07-05,19.14,Paid
CUST0309,2024-06-25,77.38,Paid
CUST0309,2024-06-17,72.49,Paid
CUST0309,2024-06-20,27.66,Paid
CUST0309,2024-08-15,36.64,Paid
CUST0309,2024-12-29,79.97,Paid
CUST0310,2024-12-17,89.92,Paid
CUST0310,2024-10-24,36.57,Paid
CUST0310,2024-11-06,33.32,Paid
CUST0310,2024-11-16,66.48,Missed
CUST0310,2024-10-14,87.23,Missed
